Commune;Population standardisée par la consommation de soins de médecine générale par tranche d'âge;APL aux médecins généralistes
02547;63,40519349;1,843412181
02548;380,780732;4,002120175
02549;851,3204662;5,599543813
02550;104,9717826;1,475058932
02551;108,4064837;2,452882591
02552;180,1933233;4,366592411
02553;243,9926773;2,502450425
02554;1055,455287;4,0891541
02555;2241,05883;2,968849955
02556;85,54227215;3,981161416
02557;126,200486;1,602252006
02558;2716,968401;3,801599684
02559;465,8309731;1,889361049
02560;257,6957326;2,654112125
02561;161,9175637;3,290950822
02562;209,6119766;0,875706649
02563;170,6912664;4,005555969
02564;501,1243281;2,841738267
02565;276,2109167;2,922026677
02566;1168,991935;2,479491345
02567;303,6737972;4,14689839
02568;158,9781008;1,74716674
02569;458,9410944;4,072559717
02570;172,9410556;2,754043754
02571;710,8939485;2,288176255
02572;492,8070681;2,628132749
02573;70,91511781;1,748602438
02574;1543,037303;4,197926142
02575;1678,083543;3,9661274
02576;318,4528002;2,776536365
02577;83,59643767;1,748206608
02578;79,89221212;1,231600668
02579;124,8999459;1,70844865
02580;847,3426654;1,945944856
02581;294,4551235;3,963704784
02582;75,1905378;1,387447387
02583;59,73856968;1,686251306
02584;114,2808529;2,982637858
02585;247,0097063;1,485025535
02586;154,3331825;3,441390099
02587;357,6971962;2,095945068
02588;80,60529833;1,819699604
02589;246,1294507;2,855674843
02590;176,6533693;4,185433557
02591;130,5315365;2,172734111
02592;195,0221685;2,639364507
02593;1090,792356;2,680005438
02594;137,5424645;1,717643742
02595;124,8893769;2,983589746
02596;763,2202136;2,049431339
02598;650,2673876;2,977370309
02599;288,3336322;3,187740065
02600;382,5642616;2,780948152
02601;185,4228037;2,541239286
02602;1774,630206;1,991590191
02604;88,65831926;2,489973894
02605;169,9016846;2,975508417
02606;74,01314185;1,417782755
02607;77,59161366;3,169558369
02608;490,3402011;3,233274815
02609;21,17851122;1,36646602
02610;693,0039852;3,781716053
02612;123,805657;2,77192761
02613;586,4192295;3,020252272
02614;256,7986104;2,940954052
02615;334,6106121;2,754309408
02616;210,9089176;1,261893364
02617;499,7238512;1,424181059
02618;691,3358085;3,498657578
02619;660,5118643;1,934044353
02620;363,5626626;2,315289169
02621;397,8956949;3,074075551
02622;50,69401446;0,958584528
02623;109,6280629;2,630936325
02624;282,4956859;3,060244284
02625;145,5774986;3,974532587
02626;321,5365956;3,103763494
02627;113,8081317;3,103094636
02628;210,6655156;1,814765487
02629;279,6932236;1,839690348
02631;412,6951256;2,389318255
02632;62,73708573;1,628864049
02633;56,73219054;3,720458949
02634;79,53620399;4,36129434
02635;141,7357851;2,219160761
02636;212,4600924;3,608186321
02637;313,7027213;3,361451459
02638;241,1628243;1,897966838
02639;344,1714476;3,50881928
02640;168,9029241;2,768710659
02641;117,3157468;3,800502911
02642;200,1804014;2,442784011
02643;769,2666043;2,480759773
02644;353,6661969;2,433546265
02645;195,0294636;3,432875539
02647;67,82880359;3,315180615
02648;1975,124671;3,741483602
02649;272,9955696;2,534199496
02650;361,8456748;3,921835485
02651;104,8115257;2,177580461
02652;110,4166608;3,372431719
02653;497,015687;2,912798322
02654;88,87595478;1,945267094
02655;116,7286644;2,457253151
02656;382,10803;3,426209617
02657;231,8597681;2,620067032
02658;239,1317918;3,00343449
02659;527,7801109;4,278026234
02660;44,09931168;3,454102163
02661;248,8455109;3,505473386
02662;309,2565318;1,131113077
02663;237,4734013;2,767861004
02664;111,4073358;4,031856524
02665;292,213847;2,179395469
02666;1066,140824;3,711275757
02667;237,8181486;2,379643482
02668;1066,485256;2,40425356
02670;164,7174325;1,135237691
02671;282,0780097;1,162140149
02672;255,2723786;1,870272451
02673;438,7165306;1,397244864
02674;48,88832186;2,789184759
02675;125,7517542;2,496206809
02676;1694,706471;2,382453199
02677;243,3177311;3,320342041
02678;68,69703248;3,417228683
02679;138,625008;1,318870771
02680;2497,637836;2,368020672
02681;275,8556712;3,223305689
02682;114,5173015;2,885208236
02683;120,285864;3,047233485
02684;3415,526538;3,756156276
02685;114,1028448;2,248136766
02686;398,6727173;1,628243752
02687;330,3116454;2,28301424
02688;48,21690189;2,443386929
02689;44,73630722;3,264563726
02690;89,59525084;2,244203723
02691;54332,33394;4,891662314
02693;213,9106364;1,098896492
02694;618,067898;2,413392589
02695;79,57948629;3,347062432
02696;77,53836068;2,518932202
02697;387,6715844;3,015305465
02698;97,29398208;2,225424935
02699;279,6012907;2,267415326
02701;723,4893812;2,989862962
02702;625,7250812;2,552513916
02703;1141,391701;3,139551523
02704;244,4608363;1,110023922
02705;218,1793194;2,322889408
02706;562,5331432;2,793846797
02707;183,829003;2,251505363
02708;202,1133704;1,819628917
02709;399,4479072;4,230240043
02710;753,9281294;3,733398154
02711;294,5052436;2,829064126
02712;149,1722332;2,298350939
02713;267,2022839;2,343362619
02714;341,3868307;3,562340045
02715;52,77791839;2,858249987
02716;295,8132622;2,992503918
02717;581,7474131;3,508705167
02718;132,5739079;1,894477151
02719;2099,45614;3,163530973
02720;1994,31118;2,382453199
02721;480,3006106;3,737178618
02722;29004,9164;3,698329924
02723;101,339482;3,331142833
02724;58,27775558;0,822148671
02725;134,4614122;3,581822637
02726;191,3951442;2,744333221
02727;242,956672;2,272829268
02728;285,9057988;2,651187623
02729;96,86473082;1,794011194
02730;272,0781123;1,955187067
02731;162,9651427;1,659122395
02732;96,51611392;2,850853918
02734;282,8670427;2,591905041
02735;17,31324041;2,108163704
02736;158,7993174;1,759900436
02737;591,0832321;3,192823442
02738;13443,42327;3,256232583
02739;316,4065716;2,384794225
02740;235,254497;1,942034593
02741;574,1911672;3,577162938
02742;107,9885485;3,599104776
02743;163,1421591;2,022636304
02744;76,96174683;2,20510592
02745;123,5577689;2,925167913
02746;664,0470827;3,083004596
02747;83,53766805;1,372579895
02748;984,6851633;3,389125674
02749;210,9514281;2,075934822
02750;607,8537775;1,202704391
02751;144,8196746;1,616483311
02752;270,9805144;2,202945498
02753;342,2963323;3,278553668
02754;189,442078;2,98274565
02755;571,6902494;3,193480235
02756;644,1674961;5,331715855
02757;546,9305755;4,485884866
02758;2129,199329;2,276428402
02759;384,7305361;2,203829274
02760;148,6680591;3,004122092
02761;178,2008494;1,990259023
02762;149,2009552;0,591078665
02763;206,9026149;3,029567941
02764;88,28650733;1,457973814
02765;267,0992988;4,423643405
02766;227,8224596;1,96863875
02767;333,0533444;2,498802529
02768;507,7125801;1,444491484
02769;967,8200833;3,278368041
02770;831,8653807;3,873696097
02772;150,2100344;1,518915516
02773;41,48628507;3,195868726
02774;114,9722965;1,749234685
02775;1012,958689;3,1979905
02776;537,3683184;3,265179096
02777;165,3687725;3,208442762
02778;101,8929914;1,357334854
02779;224,4030639;3,413968331
02780;1354,907337;3,642189779
02781;455,2374423;3,365002942
02782;213,3936704;2,059960894
02783;132,5793788;3,714369898
02784;142,7284073;2,888861474
02785;1101,892879;2,656937478
02786;129,3450638;1,851284484
02787;260,1672581;2,115660898
02788;486,087574;2,457018561
02789;2544,810756;2,667208948
02790;221,9924391;1,974091221
02791;237,6044761;2,694795897
02792;158,0161361;1,205474197
02793;128,9104158;1,634041741
02794;183,5678854;2,207109608
02795;1689,545804;2,383303196
02796;81,99636769;1,459356493
02797;170,8516469;2,77192761
02798;1173,7549;2,758785017
02799;416,8680676;1,519450178
02800;315,1417086;3,61780843
02801;285,5453796;3,603777297
02802;203,6074655;2,145466222
02803;145,1113688;2,678246488
02804;188,5063128;2,740131869
02805;2466,57774;4,202574457
02806;289,6605061;2,626542236
02807;649,6295381;3,197338088
02808;297,2850391;2,392729396
02809;75,52276122;2,118536291
02810;10596,23056;3,007614851
02812;214,5819071;1,171016979
02813;257,1599377;3,112275008
02814;175,9751406;3,34262359
02815;443,3269589;2,387592793
02816;514,8592659;2,581530556
02817;83,54683576;2,204654146
02818;1225,5314;1,988735235
02819;122,9075075;3,417228683
02820;1749,539715;3,801262091
02821;691,4517518;2,53038772
02822;381,2849835;1,677514884
02823;74,21124186;3,334008352
02824;391,1351988;2,593903236
02826;372,8695035;2,52947278
02827;317,5267605;2,959216516
02828;100,3650418;3,929751105
02829;41,51143582;2,979233172
02830;929,6008681;3,798489617
02831;376,13681;4,54627535
02832;198,5935924;2,489973974
02833;481,8472484;4,357718519
02834;166,7492231;1,692956406
03001;2967,287278;2,911816223
03002;322,4399983;2,617830853
03003;1124,990812;3,40359473
03004;277,882575;3,091417603
03005;336,5059946;1,656824175
03006;722,3864709;1,246835278
03007;361,6776762;3,542122584
03008;391,4607478;3,335569351
03009;127,3191438;0,579532427
03010;453,0957702;2,237704936
03011;398,0032067;2,829475993
03012;332,4986641;2,885561056
03013;4164,094163;3,958104589
03014;158,3159014;2,587069044
03015;310,9011065;2,993873881
03016;153,5658213;3,096945671
03017;200,1004207;3,448588702
03018;689,192912;2,561263222
03019;1749,011743;3,755043524
03020;301,8026243;2,790114259
03021;232,3400481;3,494432398
03022;1117,695229;3,035500456
03023;9507,804627;4,106651629
03024;263,4776958;3,307486306
03025;1364,201213;2,390985326
03026;787,6685896;1,661507425
03027;975,4453054;3,830627187
03028;382,6269736;2,136531898
03029;823,0797735;2,666061826
03030;852,4643368;3,257985429
03031;305,5925296;3,157603881
03032;240,7335452;1,931591319
03033;179,5039638;2,657314513
03034;519,690753;1,903012353
03035;222,4319098;1,665578724
03036;2903,230837;3,117424194
03037;268,2715668;4,057816862
03038;522,2334781;2,381098826
03039;398,6381869;1,42574257
03040;1166,499798;3,532208469
03041;359,6467134;3,110604104
03042;569,3452689;2,978487439
03043;1205,637071;2,449071682
03044;1518,106182;2,612716754
03045;932,627772;0,779853282
03046;1196,669462;2,467896533
03047;439,8877539;3,534940859
03048;1527,984574;2,345515721
03049;424,2787926;2,115276886
03050;207,4062134;1,516358073
03051;327,6052031;1,504801946
03052;1098,129414;4,927168007
03053;1212,125019;3,132758565
03054;241,1652099;2,80684041
03055;1036,73094;2,521383446
03056;380,4221764;3,032716146
03057;218,1019549;3,527949253
03058;235,251089;2,54384659
03059;370,5552353;3,036593556
03060;997,5621654;3,855606481
03061;392,5849818;3,049093232
03062;384,1002239;3,431724404
03063;1000,773868;1,539291905
03064;195,1916715;4,299665422
03065;562,2290705;2,069849503
03066;396,1615673;5,26450359
03067;150,659753;1,99616584
03068;122,221821;1,267990161
03069;320,1996614;1,602711237
03070;133,1538183;2,223216626
03071;268,0146436;1,960720841
03072;486,8551418;1,696631759
03073;641,8382542;2,815836581
03074;727,8841916;3,789339252
03075;181,4300997;2,826494825
03076;230,4948892;4,46172634
03077;130,8854846;1,249046366
03078;263,0891236;1,089880502
03079;310,2324289;1,777279009
03080;701,8909302;3,396432845
03081;358,9694313;3,685776195
03082;6803,341713;3,022164909
03083;614,3318128;2,517587506
03084;2340,103427;2,919456906
03085;658,0179431;3,739735856
03086;360,8936394;1,486954846
03087;635,5517756;2,198264216
03088;339,924886;1,524848505
03089;163,1369448;1,153803452
03090;292,3843008;2,176056963
03091;453,2872701;2,645490051
03092;651,0047224;1,312271106
03093;1165,264089;3,31010485
03094;3489,606489;2,748788199
03095;13410,24887;4,066666402
03096;90,43822882;2,753810965
03097;368,8210564;3,274865846
03098;4808,237203;4,432956255
03099;409,5015737;2,224887501
03100;1488,403016;2,559951236
03101;9569,688617;3,541622773
03102;3340,733187;3,124693635
03103;1248,241602;3,281262043
03104;1233,403226;3,371195596
03105;362,6499108;2,564542875
03106;1340,570808;4,318073609
03107;1401,215116;3,1216896
03108;457,8635134;1,110023151
03109;770,0500246;2,438542255
03110;1012,651182;2,778257524
03111;1169,040587;3,406162632
03112;668,4873547;3,42607928
03113;615,3700815;3,271192603
03114;290,7621203;1,630691304
03115;342,1471367;2,640685305
03116;204,9718309;3,621088604
03117;496,3919228;3,342596258
03118;6183,444209;3,266638565
03119;447,2475102;3,022822155
03120;729,7635287;4,296616525
03121;657,4958788;3,549154479
03122;240,2305493;3,592019129
03124;220,4388863;1,456980683
03125;143,0086655;0
03126;1200,860715;3,074782753
03127;747,9306204;2,904381751
03128;2713,450733;2,240308138
03129;353,7269034;3,824851243
03130;305,3353115;2,372592487
03131;554,2659134;2,644244945
03132;645,1593746;1,939463251
03133;533,4683118;3,827730488
03134;200,9005292;1,812330272
03135;388,47458;1,468828102
03136;219,5542265;2,083251493
03137;274,9190508;1,812714604
03138;3492,554295;2,179545157
03139;360,86859;2,051870618
03140;1307,757465;3,540103564
03141;165,0759508;0
03142;276,8679026;3,238270598
03143;108,4846411;3,061570915
03144;232,0284584;4,187908286
03145;745,4894953;2,680600799
03146;161,7482893;3,311973941
03147;173,4457902;2,836762247
03148;339,2064634;3,025587538
03149;445,3127493;2,999579069
03150;225,900426;1,950012237
03151;178,8666734;3,427868078
03152;271,882602;0,870098766
03154;304,6085495;2,267527688
03155;2122,597121;3,203273397
03156;1704,048909;4,524767962
03157;959,7083163;2,253250441
03158;885,5875896;2,439670966
03159;779,3915772;3,971453897
03160;396,1746185;2,730095224
03161;957,6258032;3,062093654
03162;206,5481236;3,607138337
03163;783,146031;2,333538603
03164;278,2613151;2,57462692
03165;1540,237754;5,26450359
03166;314,6734218;4,040160493
03167;294,801813;1,365096485
03168;947,9673536;2,571965629
03169;321,9512919;1,080671028
03170;143,5583331;3,362513415
03171;275,1561226;1,788695476
03172;138,1171967;1,475591509
03173;1201,76734;2,189218505
03174;885,5833423;1,819211278
03175;291,2244461;2,324567555
03176;535,9683152;1,720538268
03177;292,4144462;2,728687481
03178;339,0422041;3,294659771
03179;330,6270764;1,680440361
03180;670,7307384;3,30162108
03181;345,8589588;3,119790836
03182;279,1219358;3,127016092
03183;556,8729364;2,674904295
03184;510,8158844;3,279729089
03185;37580,44581;3,917375397
03186;1701,060347;2,409641041
03187;751,9364757;1,80711648
03188;223,912533;3,155954677
03189;753,800496;3,830627187
03190;20556,36154;4,274267903
03191;311,6090049;2,768369635
03192;160,1090374;1,293029482
03193;174,5071096;1,549010588
03194;124,58036;3,185735155
03195;2868,15286;3,926335568
03196;258,3186097;2,784392738
03197;1506,202634;2,584266156
03198;195,6703965;3,530480928
03200;1663,276706;3,750741935
03201;318,376081;5,026027133
03202;700,8808383;2,452145117
03203;422,3689302;3,937478927
03204;625,7343491;2,18091004
03205;446,3269632;2,547950667
03206;189,2152619;1,812673735
03207;537,5230842;1,329138578
03208;415,3838522;2,75072533
03209;147,2334751;2,868526427
03210;428,1049474;2,668965663
03211;2686,34734;3,536480165
03212;1501,581729;3,520149285
03213;271,3852195;2,491157518
03214;402,1166163;2,096500183
03215;582,4599756;1,982382222
03216;179,1844594;3,494703771
03217;766,1256955;5,008184806
03218;276,779949;2,831946994
03219;226,9578708;3,108805305
03220;710,5325977;3,518036153
03221;863,7106039;3,439673017
03222;89,92759187;2,720749849
03223;475,8438239;3,30879027
03224;330,792297;5,026027133
03225;467,2785258;1,519681108
03226;271,463803;3,492220462
03227;378,7618548;2,806021583
03228;49,97401261;1,216307995
03229;636,3049184;2,308481178
03230;520,1775893;1,923089013
03231;213,5096552;3,261663118
03232;314,5456343;2,106367997
03233;400,8208692;0,937008412
03234;400,7653931;1,805496647
03235;1098,256333;2,611016042
03236;3793,131556;2,105931729
03237;448,8416191;3,281587537
03238;554,9728622;3,563706248
03239;290,4681337;2,145008618
03240;606,6154567;3,178306694
03241;380,9984707;1,934835174
03242;597,1391191;2,413387401
03243;138,6749287;1,80498673
03244;156,471731;3,48506453
03245;133,1321564;3,221817743
03246;629,3226054;1,857960217
03247;1059,734106;3,720648186
03248;184,8294216;0,238476457
03249;192,4733785;1,78954058
03250;387,1968716;2,136970399
03251;416,3799193;2,571470501
03252;631,5397351;1,854561488
03253;420,2505044;2,797112578
03254;5601,104033;2,97270363
03255;154,6265211;2,740691856
03256;224,2697876;2,87267843
03257;828,789897;2,179545157
03258;1715,940125;2,873551144
03259;373,02728;2,194162574
03260;230,4078906;1,96324205
03261;188,8554811;0,735713936
03262;2144,682489;4,546267908
03263;192,8588178;1,736961052
03264;2765,772445;2,979042415
03265;728,6669731;2,68172413
03266;263,7302978;1,833060507
03267;723,7475399;2,603670818
03268;387,6683863;3,622258838
03269;93,32268941;2,744609058
